Submitter Name,Submitter Oracle ID,Partner Reported File Name,FYQTR,Week No Of Fiscal Qtr,Global POS Partner Level,Submitter Theater - Site,POS Transaction Type,Sales Qty,Standard Buy Price Ext - CST,UPH Level I,UPH Level II,UPH Level III
CONNEXING SAS [570471],570471,55699578-CONNEXING POS 2020-12.csv,FY21Q4,1,LEVEL 2,EMEA,POS,37,8575.32,ENTERPRISE,UC OCC,UC OCC CORDLESS
CONNEXING SAS [570471],570471,55699578-CONNEXING POS 2020-12.csv,FY21Q4,1,LEVEL 2,EMEA,POS,0,0,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
D & H CANADA ULC [584901],584901,55682354-DnHDistributingCA_867_20210102064513.000375MKI.csv,FY21Q4,1,LEVEL 1,AMER,POS,1,160,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55695359-DnHDistributingCA_867_20201230064507.00036X727.csv,FY21Q4,1,LEVEL 1,AMER,POS,16,672,CONSUMER,MONO,MOBILE BT MONO
D & H CANADA ULC [584901],584901,55695359-DnHDistributingCA_867_20201230064507.00036X727.csv,FY21Q4,1,LEVEL 1,AMER,POS,16,953.5,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55695359-DnHDistributingCA_867_20201230064507.00036X727.csv,FY21Q4,1,LEVEL 1,AMER,POS,28,2969,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55695359-DnHDistributingCA_867_20201230064507.00036X727.csv,FY21Q4,1,LEVEL 1,AMER,POS,71,3419.3,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55695359-DnHDistributingCA_867_20201230064507.00036X727.csv,FY21Q4,1,LEVEL 1,AMER,POS,52,8731,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55695359-DnHDistributingCA_867_20201230064507.00036X727.csv,FY21Q4,1,LEVEL 1,AMER,POS,1,93,Video,Endpoints,USB Cameras
D & H CANADA ULC [584901],584901,55695359-DnHDistributingCA_867_20201230064507.00036X727.csv,FY21Q4,1,LEVEL 1,AMER,POS,2,1208.9,Voice,Audio Conferencing,RealPresence Trio
D & H CANADA ULC [584901],584901,55695359-DnHDistributingCA_867_20201230064507.00036X727.csv,FY21Q4,1,LEVEL 1,AMER,POS,22,3738.9,Voice,Desktop Phones,CCX
D & H CANADA ULC [584901],584901,55695952-DnHDistributingCA_867_20201231064506.000371DA9.csv,FY21Q4,1,LEVEL 1,AMER,POS,1,36,CONSUMER,MONO,MOBILE BT MONO
D & H CANADA ULC [584901],584901,55695952-DnHDistributingCA_867_20201231064506.000371DA9.csv,FY21Q4,1,LEVEL 1,AMER,POS,12,686,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55695952-DnHDistributingCA_867_20201231064506.000371DA9.csv,FY21Q4,1,LEVEL 1,AMER,POS,20,1485,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55695952-DnHDistributingCA_867_20201231064506.000371DA9.csv,FY21Q4,1,LEVEL 1,AMER,POS,35,1305.1,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55695952-DnHDistributingCA_867_20201231064506.000371DA9.csv,FY21Q4,1,LEVEL 1,AMER,POS,25,4088,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55695952-DnHDistributingCA_867_20201231064506.000371DA9.csv,FY21Q4,1,LEVEL 1,AMER,POS,8,1359.6,Voice,Desktop Phones,CCX
D & H CANADA ULC [584901],584901,55696319-DnHDistributingCA_867_20210101064507.0003745JH.csv,FY21Q4,1,LEVEL 1,AMER,POS,3,108,CONSUMER,MONO,MOBILE BT MONO
D & H CANADA ULC [584901],584901,55696319-DnHDistributingCA_867_20210101064507.0003745JH.csv,FY21Q4,1,LEVEL 1,AMER,POS,3,230.5,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55696319-DnHDistributingCA_867_20210101064507.0003745JH.csv,FY21Q4,1,LEVEL 1,AMER,POS,105,2220.5,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55696319-DnHDistributingCA_867_20210101064507.0003745JH.csv,FY21Q4,1,LEVEL 1,AMER,POS,8,496,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55696319-DnHDistributingCA_867_20210101064507.0003745JH.csv,FY21Q4,1,LEVEL 1,AMER,POS,21,4042,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55696319-DnHDistributingCA_867_20210101064507.0003745JH.csv,FY21Q4,1,LEVEL 1,AMER,POS,30,5098.5,Voice,Desktop Phones,CCX
D & H CANADA ULC [584901],584901,55696319-DnHDistributingCA_867_20210101064507.0003745JH.csv,FY21Q4,1,LEVEL 1,AMER,POS,2,97.9,Voice,Desktop Phones,VVX
D & H CANADA ULC [584901],584901,55699707-DnHDistributingCA_867_20210105064507.00037CY4F.csv,FY21Q4,2,LEVEL 1,AMER,POS,19,684,CONSUMER,MONO,MOBILE BT MONO
D & H CANADA ULC [584901],584901,55699707-DnHDistributingCA_867_20210105064507.00037CY4F.csv,FY21Q4,2,LEVEL 1,AMER,POS,34,2217.5,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55699707-DnHDistributingCA_867_20210105064507.00037CY4F.csv,FY21Q4,2,LEVEL 1,AMER,POS,31,3368,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55699707-DnHDistributingCA_867_20210105064507.00037CY4F.csv,FY21Q4,2,LEVEL 1,AMER,POS,61,3038,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55699707-DnHDistributingCA_867_20210105064507.00037CY4F.csv,FY21Q4,2,LEVEL 1,AMER,POS,76,16898,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55699707-DnHDistributingCA_867_20210105064507.00037CY4F.csv,FY21Q4,2,LEVEL 1,AMER,POS,1,93,Video,Endpoints,USB Cameras
D & H CANADA ULC [584901],584901,55699707-DnHDistributingCA_867_20210105064507.00037CY4F.csv,FY21Q4,2,LEVEL 1,AMER,POS,1,49.5,Voice,Desktop Phones,Obihai ATA
D & H CANADA ULC [584901],584901,55699707-DnHDistributingCA_867_20210105064507.00037CY4F.csv,FY21Q4,2,LEVEL 1,AMER,POS,7,804.65,Voice,Desktop Phones,VVX
D & H CANADA ULC [584901],584901,55711474-DnHDistributingCA_867_20210106064507.00037H4LF.csv,FY21Q4,2,LEVEL 1,AMER,POS,20,744,CONSUMER,MONO,MOBILE BT MONO
D & H CANADA ULC [584901],584901,55711474-DnHDistributingCA_867_20210106064507.00037H4LF.csv,FY21Q4,2,LEVEL 1,AMER,POS,47,1356,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55711474-DnHDistributingCA_867_20210106064507.00037H4LF.csv,FY21Q4,2,LEVEL 1,AMER,POS,25,3382,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55711474-DnHDistributingCA_867_20210106064507.00037H4LF.csv,FY21Q4,2,LEVEL 1,AMER,POS,198,9368.2,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55711474-DnHDistributingCA_867_20210106064507.00037H4LF.csv,FY21Q4,2,LEVEL 1,AMER,POS,33,4895.9,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55711474-DnHDistributingCA_867_20210106064507.00037H4LF.csv,FY21Q4,2,LEVEL 1,AMER,POS,2,861,Video,Endpoints,Polycom Studio
D & H CANADA ULC [584901],584901,55711474-DnHDistributingCA_867_20210106064507.00037H4LF.csv,FY21Q4,2,LEVEL 1,AMER,POS,5,247.5,Voice,Desktop Phones,Obihai ATA
D & H CANADA ULC [584901],584901,55712522-DnHDistributingCA_867_20210107064511.00037KYY6.csv,FY21Q4,2,LEVEL 1,AMER,POS,17,1114.5,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55712522-DnHDistributingCA_867_20210107064511.00037KYY6.csv,FY21Q4,2,LEVEL 1,AMER,POS,25,2771,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55712522-DnHDistributingCA_867_20210107064511.00037KYY6.csv,FY21Q4,2,LEVEL 1,AMER,POS,67,2864.4,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55712522-DnHDistributingCA_867_20210107064511.00037KYY6.csv,FY21Q4,2,LEVEL 1,AMER,POS,64,13123,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55712522-DnHDistributingCA_867_20210107064511.00037KYY6.csv,FY21Q4,2,LEVEL 1,AMER,POS,3,2135.25,Video,Endpoints,Polycom Studio
D & H CANADA ULC [584901],584901,55712522-DnHDistributingCA_867_20210107064511.00037KYY6.csv,FY21Q4,2,LEVEL 1,AMER,POS,2,482.9,Voice,Desktop Phones,CCX
D & H CANADA ULC [584901],584901,55713526-DnHDistributingCA_867_20210108064507.00037OZR3.csv,FY21Q4,2,LEVEL 1,AMER,POS,23,828,CONSUMER,MONO,MOBILE BT MONO
D & H CANADA ULC [584901],584901,55713526-DnHDistributingCA_867_20210108064507.00037OZR3.csv,FY21Q4,2,LEVEL 1,AMER,POS,33,2111,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55713526-DnHDistributingCA_867_20210108064507.00037OZR3.csv,FY21Q4,2,LEVEL 1,AMER,POS,177,10011,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55713526-DnHDistributingCA_867_20210108064507.00037OZR3.csv,FY21Q4,2,LEVEL 1,AMER,POS,117,4631.4,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55713526-DnHDistributingCA_867_20210108064507.00037OZR3.csv,FY21Q4,2,LEVEL 1,AMER,POS,159,23283.6,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55713526-DnHDistributingCA_867_20210108064507.00037OZR3.csv,FY21Q4,2,LEVEL 1,AMER,POS,5,1207.25,Voice,Desktop Phones,CCX
D & H CANADA ULC [584901],584901,55714456-DnHDistributingCA_867_20210109064510.00037T204.csv,FY21Q4,2,LEVEL 1,AMER,POS,6,360,CONSUMER,MONO,MOBILE BT MONO
D & H CANADA ULC [584901],584901,55714456-DnHDistributingCA_867_20210109064510.00037T204.csv,FY21Q4,2,LEVEL 1,AMER,POS,110,6928.5,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55714456-DnHDistributingCA_867_20210109064510.00037T204.csv,FY21Q4,2,LEVEL 1,AMER,POS,52,3571.5,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55714456-DnHDistributingCA_867_20210109064510.00037T204.csv,FY21Q4,2,LEVEL 1,AMER,POS,141,7136.2,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55714456-DnHDistributingCA_867_20210109064510.00037T204.csv,FY21Q4,2,LEVEL 1,AMER,POS,233,29448,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55714456-DnHDistributingCA_867_20210109064510.00037T204.csv,FY21Q4,2,LEVEL 1,AMER,POS,4,2847,Video,Endpoints,Polycom Studio
D & H CANADA ULC [584901],584901,55714456-DnHDistributingCA_867_20210109064510.00037T204.csv,FY21Q4,2,LEVEL 1,AMER,POS,4,372,Video,Endpoints,USB Cameras
D & H CANADA ULC [584901],584901,55714456-DnHDistributingCA_867_20210109064510.00037T204.csv,FY21Q4,2,LEVEL 1,AMER,POS,1,49.5,Voice,Desktop Phones,Obihai ATA
D & H CANADA ULC [584901],584901,55722269-DnHDistributingCA_867_20210112064515.000380I4G.csv,FY21Q4,3,LEVEL 1,AMER,POS,39,2389.5,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55722269-DnHDistributingCA_867_20210112064515.000380I4G.csv,FY21Q4,3,LEVEL 1,AMER,POS,9,1398,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55722269-DnHDistributingCA_867_20210112064515.000380I4G.csv,FY21Q4,3,LEVEL 1,AMER,POS,348,16860.6,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55722269-DnHDistributingCA_867_20210112064515.000380I4G.csv,FY21Q4,3,LEVEL 1,AMER,POS,497,80429.4,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55722269-DnHDistributingCA_867_20210112064515.000380I4G.csv,FY21Q4,3,LEVEL 1,AMER,POS,2,298.5,Video,Endpoints,Polycom Studio
D & H CANADA ULC [584901],584901,55722269-DnHDistributingCA_867_20210112064515.000380I4G.csv,FY21Q4,3,LEVEL 1,AMER,POS,1,400.95,Voice,Audio Conferencing,SoundStation
D & H CANADA ULC [584901],584901,55722269-DnHDistributingCA_867_20210112064515.000380I4G.csv,FY21Q4,3,LEVEL 1,AMER,POS,6,1448.7,Voice,Desktop Phones,CCX
D & H CANADA ULC [584901],584901,55722269-DnHDistributingCA_867_20210112064515.000380I4G.csv,FY21Q4,3,LEVEL 1,AMER,POS,-1,-49.5,Voice,Desktop Phones,Obihai ATA
D & H CANADA ULC [584901],584901,55723753-DnHDistributingCA_867_20210113064509.000384VLZ.csv,FY21Q4,3,LEVEL 1,AMER,POS,51,2367.5,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55723753-DnHDistributingCA_867_20210113064509.000384VLZ.csv,FY21Q4,3,LEVEL 1,AMER,POS,38,4287,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55723753-DnHDistributingCA_867_20210113064509.000384VLZ.csv,FY21Q4,3,LEVEL 1,AMER,POS,80,4126.7,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55723753-DnHDistributingCA_867_20210113064509.000384VLZ.csv,FY21Q4,3,LEVEL 1,AMER,POS,1586,239005,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55723753-DnHDistributingCA_867_20210113064509.000384VLZ.csv,FY21Q4,3,LEVEL 1,AMER,POS,6,558,Video,Endpoints,USB Cameras
D & H CANADA ULC [584901],584901,55723753-DnHDistributingCA_867_20210113064509.000384VLZ.csv,FY21Q4,3,LEVEL 1,AMER,POS,3,509.85,Voice,Desktop Phones,CCX
D & H CANADA ULC [584901],584901,55723753-DnHDistributingCA_867_20210113064509.000384VLZ.csv,FY21Q4,3,LEVEL 1,AMER,POS,2,229.9,Voice,Desktop Phones,VVX
D & H CANADA ULC [584901],584901,55724903-DnHDistributingCA_867_20210114064512.000389GNY.csv,FY21Q4,3,LEVEL 1,AMER,POS,8,476.5,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55724903-DnHDistributingCA_867_20210114064512.000389GNY.csv,FY21Q4,3,LEVEL 1,AMER,POS,15,1757,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55724903-DnHDistributingCA_867_20210114064512.000389GNY.csv,FY21Q4,3,LEVEL 1,AMER,POS,87,3386.4,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55724903-DnHDistributingCA_867_20210114064512.000389GNY.csv,FY21Q4,3,LEVEL 1,AMER,POS,129,22975.4,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55724903-DnHDistributingCA_867_20210114064512.000389GNY.csv,FY21Q4,3,LEVEL 1,AMER,POS,1,93,Video,Endpoints,USB Cameras
D & H CANADA ULC [584901],584901,55724903-DnHDistributingCA_867_20210114064512.000389GNY.csv,FY21Q4,3,LEVEL 1,AMER,POS,2,229.9,Voice,Desktop Phones,VVX
D & H CANADA ULC [584901],584901,55725851-DnHDistributingCA_867_20210115064509.00038DQUF.csv,FY21Q4,3,LEVEL 1,AMER,POS,28,1771.5,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55725851-DnHDistributingCA_867_20210115064509.00038DQUF.csv,FY21Q4,3,LEVEL 1,AMER,POS,168,11843,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55725851-DnHDistributingCA_867_20210115064509.00038DQUF.csv,FY21Q4,3,LEVEL 1,AMER,POS,476,17862.2,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55725851-DnHDistributingCA_867_20210115064509.00038DQUF.csv,FY21Q4,3,LEVEL 1,AMER,POS,244,37730,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55726738-DnHDistributingCA_867_20210116064508.00038HQ10.csv,FY21Q4,3,LEVEL 1,AMER,POS,29,1698.5,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55726738-DnHDistributingCA_867_20210116064508.00038HQ10.csv,FY21Q4,3,LEVEL 1,AMER,POS,91,14076,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55726738-DnHDistributingCA_867_20210116064508.00038HQ10.csv,FY21Q4,3,LEVEL 1,AMER,POS,39,2111.4,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55726738-DnHDistributingCA_867_20210116064508.00038HQ10.csv,FY21Q4,3,LEVEL 1,AMER,POS,40,7874.3,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55726738-DnHDistributingCA_867_20210116064508.00038HQ10.csv,FY21Q4,3,LEVEL 1,AMER,POS,-1,-879.45,Voice,Audio Conferencing,RealPresence Trio
D & H CANADA ULC [584901],584901,55731841-DnHDistributingCA_867_20210119064510.00038OKCN.csv,FY21Q4,4,LEVEL 1,AMER,POS,1,36,CONSUMER,MONO,MOBILE BT MONO
D & H CANADA ULC [584901],584901,55731841-DnHDistributingCA_867_20210119064510.00038OKCN.csv,FY21Q4,4,LEVEL 1,AMER,POS,84,5980.6,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55731841-DnHDistributingCA_867_20210119064510.00038OKCN.csv,FY21Q4,4,LEVEL 1,AMER,POS,29,3927,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55731841-DnHDistributingCA_867_20210119064510.00038OKCN.csv,FY21Q4,4,LEVEL 1,AMER,POS,129,6609.2,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55731841-DnHDistributingCA_867_20210119064510.00038OKCN.csv,FY21Q4,4,LEVEL 1,AMER,POS,57,9182.1,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55731841-DnHDistributingCA_867_20210119064510.00038OKCN.csv,FY21Q4,4,LEVEL 1,AMER,POS,1,93,Video,Endpoints,USB Cameras
D & H CANADA ULC [584901],584901,55731841-DnHDistributingCA_867_20210119064510.00038OKCN.csv,FY21Q4,4,LEVEL 1,AMER,POS,1,449.5,Voice,Audio Conferencing,RealPresence Trio
D & H CANADA ULC [584901],584901,55731841-DnHDistributingCA_867_20210119064510.00038OKCN.csv,FY21Q4,4,LEVEL 1,AMER,POS,6,1448.7,Voice,Desktop Phones,CCX
D & H CANADA ULC [584901],584901,55731841-DnHDistributingCA_867_20210119064510.00038OKCN.csv,FY21Q4,4,LEVEL 1,AMER,POS,5,409.75,Voice,Desktop Phones,VVX
DAS DISTRIBUTORS INC [519615],519615,55698736-Das Distributing December Sell Through Report for PLANTRONICS.xlsx,FY21Q4,1,LEVEL 1,AMER,POS,10930,613021,CONSUMER,MONO,MOBILE BT MONO
DAS DISTRIBUTORS INC [519615],519615,55698736-Das Distributing December Sell Through Report for PLANTRONICS.xlsx,FY21Q4,1,LEVEL 1,AMER,POS,480,11520,CONSUMER,OTHER CONSUMER,MOBILE OTHER
DELL INC [117320],117320,55699802-1.5.21 DELL - POLY PARTNER REPORTING (NEW CATEGORIES) NEW BMS POWER BI 1.5 POLYCOM.xlsx,FY21Q4,1,LEVEL 2,AMER,POS,1,2274.35,Video,Endpoints,Poly Studio X
DELL INC [117320],117320,55699802-1.5.21 DELL - POLY PARTNER REPORTING (NEW CATEGORIES) NEW BMS POWER BI 1.5 POLYCOM.xlsx,FY21Q4,1,LEVEL 2,AMER,POS,1,2579.4,Video,Endpoints,RP Group
DELL INC [117320],117320,55699802-1.5.21 DELL - POLY PARTNER REPORTING (NEW CATEGORIES) NEW BMS POWER BI 1.5 POLYCOM.xlsx,FY21Q4,1,LEVEL 2,AMER,POS,1,93,Video,Endpoints,USB Cameras
DELL INC [117320],117320,55699802-1.5.21 DELL - POLY PARTNER REPORTING (NEW CATEGORIES) NEW BMS POWER BI 1.5 POLYCOM.xlsx,FY21Q4,1,LEVEL 2,AMER,POS,20,4829,Voice,Desktop Phones,CCX
DELL INC [117320],117320,55699802-1.5.21 DELL - POLY PARTNER REPORTING (NEW CATEGORIES) NEW BMS POWER BI 1.5 POLYCOM.xlsx,FY21Q4,1,LEVEL 2,AMER,POS,50,10422.5,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
DELL INC [117320],117320,55699803-1.5.21 DELL - POLY PARTNER REPORTING (NEW CATEGORIES) NEW BMS POWER BI 1.5 PLANTRONICS.xlsx,FY21Q4,1,LEVEL 2,AMER,POS,13,720,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
DELL INC [117320],117320,55699803-1.5.21 DELL - POLY PARTNER REPORTING (NEW CATEGORIES) NEW BMS POWER BI 1.5 PLANTRONICS.xlsx,FY21Q4,1,LEVEL 2,AMER,POS,20,1026.1,ENTERPRISE,UC OCC,UC OCC CORDED
DELL INC [117320],117320,55699803-1.5.21 DELL - POLY PARTNER REPORTING (NEW CATEGORIES) NEW BMS POWER BI 1.5 PLANTRONICS.xlsx,FY21Q4,1,LEVEL 2,AMER,POS,13,2343,ENTERPRISE,UC OCC,UC OCC CORDLESS
DELL INC [117320],117320,55699803-1.5.21 DELL - POLY PARTNER REPORTING (NEW CATEGORIES) NEW BMS POWER BI 1.5 PLANTRONICS.xlsx,FY21Q4,2,LEVEL 2,AMER,POS,2,108.5,ENTERPRISE,UC OCC,UC OCC CORDED
DELL INC [117320],117320,55699803-1.5.21 DELL - POLY PARTNER REPORTING (NEW CATEGORIES) NEW BMS POWER BI 1.5 PLANTRONICS.xlsx,FY21Q4,2,LEVEL 2,AMER,POS,3,636,ENTERPRISE,UC OCC,UC OCC CORDLESS
DICKER DATA (NZ) LIMITED [2223688],2223688,55700238-Dicker Data NZ Limited_POS Report 28 December - 01 January 2021.xlsx,FY21Q4,1,LEVEL 1,APAC,POS,2,319.94,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
DICKER DATA (NZ) LIMITED [2223688],2223688,55700238-Dicker Data NZ Limited_POS Report 28 December - 01 January 2021.xlsx,FY21Q4,1,LEVEL 1,APAC,POS,14,1481.4,ENTERPRISE,UC OCC,UC OCC CORDED
DICKER DATA (NZ) LIMITED [2223688],2223688,55700238-Dicker Data NZ Limited_POS Report 28 December - 01 January 2021.xlsx,FY21Q4,1,LEVEL 1,APAC,POS,6,890.8,ENTERPRISE,UC OCC,UC OCC CORDLESS
DICKER DATA (NZ) LIMITED [2223688],2223688,55700238-Dicker Data NZ Limited_POS Report 28 December - 01 January 2021.xlsx,FY21Q4,1,LEVEL 1,APAC,POS,46,28842.55,Video,Endpoints,G7500
DICKER DATA (NZ) LIMITED [2223688],2223688,55700238-Dicker Data NZ Limited_POS Report 28 December - 01 January 2021.xlsx,FY21Q4,1,LEVEL 1,APAC,POS,46,124495,Video,Endpoints,Poly Group PC
DICKER DATA (NZ) LIMITED [2223688],2223688,55700238-Dicker Data NZ Limited_POS Report 28 December - 01 January 2021.xlsx,FY21Q4,1,LEVEL 1,APAC,POS,3,5088,Video,Endpoints,Poly Studio X
DICKER DATA (NZ) LIMITED [2223688],2223688,55700238-Dicker Data NZ Limited_POS Report 28 December - 01 January 2021.xlsx,FY21Q4,1,LEVEL 1,APAC,POS,1,8999.4,Video,Endpoints,RP Group
DICKER DATA (NZ) LIMITED [2223688],2223688,55700238-Dicker Data NZ Limited_POS Report 28 December - 01 January 2021.xlsx,FY21Q4,1,LEVEL 1,APAC,POS,108,16785.75,Voice,Audio Conferencing,RealPresence Trio
DICKER DATA (NZ) LIMITED [2223688],2223688,55700238-Dicker Data NZ Limited_POS Report 28 December - 01 January 2021.xlsx,FY21Q4,1,LEVEL 1,APAC,POS,4,317.4,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
DICKER DATA (NZ) LIMITED [2223688],2223688,55700238-Dicker Data NZ Limited_POS Report 28 December - 01 January 2021.xlsx,FY21Q4,1,LEVEL 1,APAC,POS,11,1148.95,Voice,Desktop Phones,VVX
DICKER DATA (NZ) LIMITED [2223688],2223688,55715186-Dicker Data NZ Limited_POS Report 04 January - 08 January 2021.xlsx,FY21Q4,2,LEVEL 1,APAC,POS,52,3185,ENTERPRISE,CORE OCC,CORE OCC CORDED
DICKER DATA (NZ) LIMITED [2223688],2223688,55715186-Dicker Data NZ Limited_POS Report 04 January - 08 January 2021.xlsx,FY21Q4,2,LEVEL 1,APAC,POS,39,2109.43,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
DICKER DATA (NZ) LIMITED [2223688],2223688,55715186-Dicker Data NZ Limited_POS Report 04 January - 08 January 2021.xlsx,FY21Q4,2,LEVEL 1,APAC,POS,123,5208.31,ENTERPRISE,UC OCC,UC OCC CORDED
DICKER DATA (NZ) LIMITED [2223688],2223688,55715186-Dicker Data NZ Limited_POS Report 04 January - 08 January 2021.xlsx,FY21Q4,2,LEVEL 1,APAC,POS,14,2035.58,ENTERPRISE,UC OCC,UC OCC CORDLESS
DICKER DATA (NZ) LIMITED [2223688],2223688,55727730-Dicker Data NZ Limited_POS Report 11 January - 15 January 2021.xlsx,FY21Q4,3,LEVEL 1,APAC,NS-POS,22,0,Service,Care,Poly Group PC-Maintenance Services
DICKER DATA (NZ) LIMITED [2223688],2223688,55727730-Dicker Data NZ Limited_POS Report 11 January - 15 January 2021.xlsx,FY21Q4,3,LEVEL 1,APAC,NS-POS,3,0,Service,Care,Poly Studio X-Maintenance Services
DICKER DATA (NZ) LIMITED [2223688],2223688,55727730-Dicker Data NZ Limited_POS Report 11 January - 15 January 2021.xlsx,FY21Q4,3,LEVEL 1,APAC,NS-POS,44,0,Service,Care,RP Group-Maintenance Services
DICKER DATA (NZ) LIMITED [2223688],2223688,55727730-Dicker Data NZ Limited_POS Report 11 January - 15 January 2021.xlsx,FY21Q4,3,LEVEL 1,APAC,NS-POS,8,0,Service,Care,RealPresence Trio-Maintenance Services
DICKER DATA (NZ) LIMITED [2223688],2223688,55727730-Dicker Data NZ Limited_POS Report 11 January - 15 January 2021.xlsx,FY21Q4,3,LEVEL 1,APAC,POS,36,1056.9,ENTERPRISE,CORE OCC,CORE OCC CORDED
DICKER DATA (NZ) LIMITED [2223688],2223688,55727730-Dicker Data NZ Limited_POS Report 11 January - 15 January 2021.xlsx,FY21Q4,3,LEVEL 1,APAC,POS,16,1119.52,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
