Submitter Name,Submitter Oracle ID,Partner Reported File Name,FYQTR,Week No Of Fiscal Qtr,Global POS Partner Level,Submitter Theater - Site,POS Transaction Type,Sales Qty,Standard Buy Price Ext - CST,UPH Level I,UPH Level II,UPH Level III
D & H CANADA ULC [584901],584901,55953335-DnHDistributingCA_867_20210406081510.0003F76TX.csv,FY22Q1,1,LEVEL 1,AMER,POS,60,651.5,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55953335-DnHDistributingCA_867_20210406081510.0003F76TX.csv,FY22Q1,1,LEVEL 1,AMER,POS,60,9085,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55953335-DnHDistributingCA_867_20210406081510.0003F76TX.csv,FY22Q1,1,LEVEL 1,AMER,POS,36,1562.4,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55953335-DnHDistributingCA_867_20210406081510.0003F76TX.csv,FY22Q1,1,LEVEL 1,AMER,POS,114,14693,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55953335-DnHDistributingCA_867_20210406081510.0003F76TX.csv,FY22Q1,1,LEVEL 1,AMER,POS,9,2173.05,Voice,Desktop Phones,CCX
D & H CANADA ULC [584901],584901,55953335-DnHDistributingCA_867_20210406081510.0003F76TX.csv,FY22Q1,1,LEVEL 1,AMER,POS,1,48.95,Voice,Desktop Phones,VVX
D & H CANADA ULC [584901],584901,55955349-DnHDistributingCA_867_20210407081511.0003FAPZ8.csv,FY22Q1,1,LEVEL 1,AMER,POS,33,1920,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55955349-DnHDistributingCA_867_20210407081511.0003FAPZ8.csv,FY22Q1,1,LEVEL 1,AMER,POS,20,2664.5,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55955349-DnHDistributingCA_867_20210407081511.0003FAPZ8.csv,FY22Q1,1,LEVEL 1,AMER,POS,31,1509.7,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55955349-DnHDistributingCA_867_20210407081511.0003FAPZ8.csv,FY22Q1,1,LEVEL 1,AMER,POS,27,3766.8,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55955349-DnHDistributingCA_867_20210407081511.0003FAPZ8.csv,FY22Q1,1,LEVEL 1,AMER,POS,3,2135.25,Video,Endpoints,Polycom Studio
D & H CANADA ULC [584901],584901,55955349-DnHDistributingCA_867_20210407081511.0003FAPZ8.csv,FY22Q1,1,LEVEL 1,AMER,POS,1,604.45,Voice,Audio Conferencing,RealPresence Trio
D & H CANADA ULC [584901],584901,55955349-DnHDistributingCA_867_20210407081511.0003FAPZ8.csv,FY22Q1,1,LEVEL 1,AMER,POS,22,5311.9,Voice,Desktop Phones,CCX
D & H CANADA ULC [584901],584901,55956963-DnHDistributingCA_867_20210408081508.0003FE49C.csv,FY22Q1,1,LEVEL 1,AMER,POS,12,765,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55956963-DnHDistributingCA_867_20210408081508.0003FE49C.csv,FY22Q1,1,LEVEL 1,AMER,POS,17,2976,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55956963-DnHDistributingCA_867_20210408081508.0003FE49C.csv,FY22Q1,1,LEVEL 1,AMER,POS,357,11764.5,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55956963-DnHDistributingCA_867_20210408081508.0003FE49C.csv,FY22Q1,1,LEVEL 1,AMER,POS,147,18054.4,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55956963-DnHDistributingCA_867_20210408081508.0003FE49C.csv,FY22Q1,1,LEVEL 1,AMER,POS,10,4305,Video,Endpoints,Polycom Studio
D & H CANADA ULC [584901],584901,55958328-DnHDistributingCA_867_20210409081508.0003FHHEU.csv,FY22Q1,1,LEVEL 1,AMER,POS,2,120,CONSUMER,MONO,MOBILE BT MONO
D & H CANADA ULC [584901],584901,55958328-DnHDistributingCA_867_20210409081508.0003FHHEU.csv,FY22Q1,1,LEVEL 1,AMER,POS,60,2308,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55958328-DnHDistributingCA_867_20210409081508.0003FHHEU.csv,FY22Q1,1,LEVEL 1,AMER,POS,41,5776.5,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55958328-DnHDistributingCA_867_20210409081508.0003FHHEU.csv,FY22Q1,1,LEVEL 1,AMER,POS,59,1807.3,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55958328-DnHDistributingCA_867_20210409081508.0003FHHEU.csv,FY22Q1,1,LEVEL 1,AMER,POS,1133,115833,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55958328-DnHDistributingCA_867_20210409081508.0003FHHEU.csv,FY22Q1,1,LEVEL 1,AMER,POS,1,449.5,Voice,Audio Conferencing,RealPresence Trio
D & H CANADA ULC [584901],584901,55958328-DnHDistributingCA_867_20210409081508.0003FHHEU.csv,FY22Q1,1,LEVEL 1,AMER,POS,2,423.45,Voice,Audio Conferencing,SoundStation
D & H CANADA ULC [584901],584901,55959245-DnHDistributingCA_867_20210410081514.0003FKJJT.csv,FY22Q1,1,LEVEL 1,AMER,POS,2,162.2,CONSUMER,MONO,MOBILE BT MONO
D & H CANADA ULC [584901],584901,55959245-DnHDistributingCA_867_20210410081514.0003FKJJT.csv,FY22Q1,1,LEVEL 1,AMER,POS,22,1335.5,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55959245-DnHDistributingCA_867_20210410081514.0003FKJJT.csv,FY22Q1,1,LEVEL 1,AMER,POS,21,3675,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55959245-DnHDistributingCA_867_20210410081514.0003FKJJT.csv,FY22Q1,1,LEVEL 1,AMER,POS,84,4172.6,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55959245-DnHDistributingCA_867_20210410081514.0003FKJJT.csv,FY22Q1,1,LEVEL 1,AMER,POS,91,14866.9,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55959245-DnHDistributingCA_867_20210410081514.0003FKJJT.csv,FY22Q1,1,LEVEL 1,AMER,POS,3,763,Voice,Audio Conferencing,RealPresence Trio
D & H CANADA ULC [584901],584901,55965346-DnHDistributingCA_867_20210413120757.0003FRVSS.csv,FY22Q1,2,LEVEL 1,AMER,POS,6,360,CONSUMER,MONO,MOBILE BT MONO
D & H CANADA ULC [584901],584901,55965346-DnHDistributingCA_867_20210413120757.0003FRVSS.csv,FY22Q1,2,LEVEL 1,AMER,POS,23,1388,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55965346-DnHDistributingCA_867_20210413120757.0003FRVSS.csv,FY22Q1,2,LEVEL 1,AMER,POS,19,1948,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55965346-DnHDistributingCA_867_20210413120757.0003FRVSS.csv,FY22Q1,2,LEVEL 1,AMER,POS,130,5738.1,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55965346-DnHDistributingCA_867_20210413120757.0003FRVSS.csv,FY22Q1,2,LEVEL 1,AMER,POS,52,8111.2,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55965346-DnHDistributingCA_867_20210413120757.0003FRVSS.csv,FY22Q1,2,LEVEL 1,AMER,POS,2,861,Video,Endpoints,Polycom Studio
D & H CANADA ULC [584901],584901,55967076-DnHDistributingCA_867_20210414081506.0003FUNF2.csv,FY22Q1,2,LEVEL 1,AMER,POS,5,511,CONSUMER,MONO,MOBILE BT MONO
D & H CANADA ULC [584901],584901,55967076-DnHDistributingCA_867_20210414081506.0003FUNF2.csv,FY22Q1,2,LEVEL 1,AMER,POS,10,522.5,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55967076-DnHDistributingCA_867_20210414081506.0003FUNF2.csv,FY22Q1,2,LEVEL 1,AMER,POS,24,3857,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55967076-DnHDistributingCA_867_20210414081506.0003FUNF2.csv,FY22Q1,2,LEVEL 1,AMER,POS,169,8112.7,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55967076-DnHDistributingCA_867_20210414081506.0003FUNF2.csv,FY22Q1,2,LEVEL 1,AMER,POS,180,23694.4,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55967076-DnHDistributingCA_867_20210414081506.0003FUNF2.csv,FY22Q1,2,LEVEL 1,AMER,POS,1,149.25,Video,Endpoints,Polycom Studio
D & H CANADA ULC [584901],584901,55967076-DnHDistributingCA_867_20210414081506.0003FUNF2.csv,FY22Q1,2,LEVEL 1,AMER,POS,4,965.8,Voice,Desktop Phones,CCX
D & H CANADA ULC [584901],584901,55968111-DnHDistributingCA_867_20210415081508.0003FXVKK.csv,FY22Q1,2,LEVEL 1,AMER,POS,-1,-102.2,CONSUMER,MONO,MOBILE BT MONO
D & H CANADA ULC [584901],584901,55968111-DnHDistributingCA_867_20210415081508.0003FXVKK.csv,FY22Q1,2,LEVEL 1,AMER,POS,24,1216.5,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55968111-DnHDistributingCA_867_20210415081508.0003FXVKK.csv,FY22Q1,2,LEVEL 1,AMER,POS,39,5794,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55968111-DnHDistributingCA_867_20210415081508.0003FXVKK.csv,FY22Q1,2,LEVEL 1,AMER,POS,179,7247.8,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55968111-DnHDistributingCA_867_20210415081508.0003FXVKK.csv,FY22Q1,2,LEVEL 1,AMER,POS,101,12800,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55968111-DnHDistributingCA_867_20210415081508.0003FXVKK.csv,FY22Q1,2,LEVEL 1,AMER,POS,1,93,Video,Endpoints,USB Cameras
D & H CANADA ULC [584901],584901,55981927-DnHDistributingCA_867_20210416081508.0003G1FKS.csv,FY22Q1,2,LEVEL 1,AMER,POS,9,466,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55981927-DnHDistributingCA_867_20210416081508.0003G1FKS.csv,FY22Q1,2,LEVEL 1,AMER,POS,19,1876,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55981927-DnHDistributingCA_867_20210416081508.0003G1FKS.csv,FY22Q1,2,LEVEL 1,AMER,POS,181,6278.1,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55981927-DnHDistributingCA_867_20210416081508.0003G1FKS.csv,FY22Q1,2,LEVEL 1,AMER,POS,120,15476,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55981927-DnHDistributingCA_867_20210416081508.0003G1FKS.csv,FY22Q1,2,LEVEL 1,AMER,POS,1,96.75,Video,Endpoints,Poly Studio P
D & H CANADA ULC [584901],584901,55981927-DnHDistributingCA_867_20210416081508.0003G1FKS.csv,FY22Q1,2,LEVEL 1,AMER,POS,1,149.25,Video,Endpoints,Polycom Studio
D & H CANADA ULC [584901],584901,55981927-DnHDistributingCA_867_20210416081508.0003G1FKS.csv,FY22Q1,2,LEVEL 1,AMER,POS,2,606.25,Voice,Audio Conferencing,RealPresence Trio
D & H CANADA ULC [584901],584901,55982878-DnHDistributingCA_867_20210417081511.0003G4JXH.csv,FY22Q1,2,LEVEL 1,AMER,POS,17,1195,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55982878-DnHDistributingCA_867_20210417081511.0003G4JXH.csv,FY22Q1,2,LEVEL 1,AMER,POS,15,2366,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55982878-DnHDistributingCA_867_20210417081511.0003G4JXH.csv,FY22Q1,2,LEVEL 1,AMER,POS,159,8887.7,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55982878-DnHDistributingCA_867_20210417081511.0003G4JXH.csv,FY22Q1,2,LEVEL 1,AMER,POS,85,10462.8,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55982878-DnHDistributingCA_867_20210417081511.0003G4JXH.csv,FY22Q1,2,LEVEL 1,AMER,POS,1,449.25,Video,Endpoints,Poly Studio P
D & H CANADA ULC [584901],584901,55982878-DnHDistributingCA_867_20210417081511.0003G4JXH.csv,FY22Q1,2,LEVEL 1,AMER,POS,2,186,Video,Endpoints,USB Cameras
D & H CANADA ULC [584901],584901,55982878-DnHDistributingCA_867_20210417081511.0003G4JXH.csv,FY22Q1,2,LEVEL 1,AMER,POS,1,66,Voice,Desktop Phones,Obihai ATA
D & H CANADA ULC [584901],584901,55982878-DnHDistributingCA_867_20210417081511.0003G4JXH.csv,FY22Q1,2,LEVEL 1,AMER,POS,1,114.95,Voice,Desktop Phones,VVX
D & H CANADA ULC [584901],584901,55988673-DnHDistributingCA_867_20210420081507.0003GAYR5.csv,FY22Q1,3,LEVEL 1,AMER,POS,1,17.8,CONSUMER,MONO,MOBILE BT MONO
D & H CANADA ULC [584901],584901,55988673-DnHDistributingCA_867_20210420081507.0003GAYR5.csv,FY22Q1,3,LEVEL 1,AMER,POS,1,3,CONSUMER,OTHER CONSUMER,MOBILE OTHER
D & H CANADA ULC [584901],584901,55988673-DnHDistributingCA_867_20210420081507.0003GAYR5.csv,FY22Q1,3,LEVEL 1,AMER,POS,15,890,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55988673-DnHDistributingCA_867_20210420081507.0003GAYR5.csv,FY22Q1,3,LEVEL 1,AMER,POS,14,1735,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55988673-DnHDistributingCA_867_20210420081507.0003GAYR5.csv,FY22Q1,3,LEVEL 1,AMER,POS,87,3062.8,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55988673-DnHDistributingCA_867_20210420081507.0003GAYR5.csv,FY22Q1,3,LEVEL 1,AMER,POS,66,8912.1,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55988673-DnHDistributingCA_867_20210420081507.0003GAYR5.csv,FY22Q1,3,LEVEL 1,AMER,POS,7,342.65,Voice,Desktop Phones,VVX
D & H CANADA ULC [584901],584901,55989915-DnHDistributingCA_867_20210421081510.0003GE8G3.csv,FY22Q1,3,LEVEL 1,AMER,POS,6,402.2,CONSUMER,MONO,MOBILE BT MONO
D & H CANADA ULC [584901],584901,55989915-DnHDistributingCA_867_20210421081510.0003GE8G3.csv,FY22Q1,3,LEVEL 1,AMER,POS,63,2920,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,55989915-DnHDistributingCA_867_20210421081510.0003GE8G3.csv,FY22Q1,3,LEVEL 1,AMER,POS,69,5125.5,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,55989915-DnHDistributingCA_867_20210421081510.0003GE8G3.csv,FY22Q1,3,LEVEL 1,AMER,POS,384,12688.3,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,55989915-DnHDistributingCA_867_20210421081510.0003GE8G3.csv,FY22Q1,3,LEVEL 1,AMER,POS,145,19477.3,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,55989915-DnHDistributingCA_867_20210421081510.0003GE8G3.csv,FY22Q1,3,LEVEL 1,AMER,POS,1,711.75,Video,Endpoints,Polycom Studio
D & H CANADA ULC [584901],584901,55989915-DnHDistributingCA_867_20210421081510.0003GE8G3.csv,FY22Q1,3,LEVEL 1,AMER,POS,6,558,Video,Endpoints,USB Cameras
D & H CANADA ULC [584901],584901,55989915-DnHDistributingCA_867_20210421081510.0003GE8G3.csv,FY22Q1,3,LEVEL 1,AMER,POS,1,66.75,Voice,Audio Conferencing,RealPresence Trio
D & H CANADA ULC [584901],584901,56001175-DnHDistributingCA_867_20210422081507.0003GHIED.csv,FY22Q1,3,LEVEL 1,AMER,POS,11,499.5,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,56001175-DnHDistributingCA_867_20210422081507.0003GHIED.csv,FY22Q1,3,LEVEL 1,AMER,POS,24,2869,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,56001175-DnHDistributingCA_867_20210422081507.0003GHIED.csv,FY22Q1,3,LEVEL 1,AMER,POS,346,13714.4,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,56001175-DnHDistributingCA_867_20210422081507.0003GHIED.csv,FY22Q1,3,LEVEL 1,AMER,POS,-145,-33429,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,56001175-DnHDistributingCA_867_20210422081507.0003GHIED.csv,FY22Q1,3,LEVEL 1,AMER,POS,1,93,Video,Endpoints,USB Cameras
D & H CANADA ULC [584901],584901,56001175-DnHDistributingCA_867_20210422081507.0003GHIED.csv,FY22Q1,3,LEVEL 1,AMER,POS,4,261.8,Voice,Desktop Phones,VVX
D & H CANADA ULC [584901],584901,56002167-DnHDistributingCA_867_20210423081508.0003GKRDD.csv,FY22Q1,3,LEVEL 1,AMER,POS,-162,-6208,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,56002167-DnHDistributingCA_867_20210423081508.0003GKRDD.csv,FY22Q1,3,LEVEL 1,AMER,POS,-42,2406.5,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,56002167-DnHDistributingCA_867_20210423081508.0003GKRDD.csv,FY22Q1,3,LEVEL 1,AMER,POS,99,4414.4,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,56002167-DnHDistributingCA_867_20210423081508.0003GKRDD.csv,FY22Q1,3,LEVEL 1,AMER,POS,-87,-19857.6,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,56002167-DnHDistributingCA_867_20210423081508.0003GKRDD.csv,FY22Q1,3,LEVEL 1,AMER,POS,2,898.5,Video,Endpoints,Poly Studio P
D & H CANADA ULC [584901],584901,56002167-DnHDistributingCA_867_20210423081508.0003GKRDD.csv,FY22Q1,3,LEVEL 1,AMER,POS,3,2135.25,Video,Endpoints,Polycom Studio
D & H CANADA ULC [584901],584901,56002167-DnHDistributingCA_867_20210423081508.0003GKRDD.csv,FY22Q1,3,LEVEL 1,AMER,POS,3,344.85,Voice,Desktop Phones,VVX
D & H CANADA ULC [584901],584901,56003000-DnHDistributingCA_867_20210424081511.0003GNWS8.csv,FY22Q1,3,LEVEL 1,AMER,NS-POS,2,0,Service,Care,RP Group-Maintenance Services
D & H CANADA ULC [584901],584901,56003000-DnHDistributingCA_867_20210424081511.0003GNWS8.csv,FY22Q1,3,LEVEL 1,AMER,POS,1,60,CONSUMER,MONO,MOBILE BT MONO
D & H CANADA ULC [584901],584901,56003000-DnHDistributingCA_867_20210424081511.0003GNWS8.csv,FY22Q1,3,LEVEL 1,AMER,POS,74,2744,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,56003000-DnHDistributingCA_867_20210424081511.0003GNWS8.csv,FY22Q1,3,LEVEL 1,AMER,POS,-90,-2175.5,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,56003000-DnHDistributingCA_867_20210424081511.0003GNWS8.csv,FY22Q1,3,LEVEL 1,AMER,POS,61,2343.6,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,56003000-DnHDistributingCA_867_20210424081511.0003GNWS8.csv,FY22Q1,3,LEVEL 1,AMER,POS,-181,-28987,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,56003000-DnHDistributingCA_867_20210424081511.0003GNWS8.csv,FY22Q1,3,LEVEL 1,AMER,POS,1,400.95,Voice,Audio Conferencing,SoundStation
D & H CANADA ULC [584901],584901,56003000-DnHDistributingCA_867_20210424081511.0003GNWS8.csv,FY22Q1,3,LEVEL 1,AMER,POS,7,804.65,Voice,Desktop Phones,VVX
D & H CANADA ULC [584901],584901,56009010-DnHDistributingCA_867_20210427081507.0003GUGLC.csv,FY22Q1,4,LEVEL 1,AMER,POS,3,1295.2,ENTERPRISE,CORE OCC,CORE OCC CORDED
D & H CANADA ULC [584901],584901,56009010-DnHDistributingCA_867_20210427081507.0003GUGLC.csv,FY22Q1,4,LEVEL 1,AMER,POS,-5,1396,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
D & H CANADA ULC [584901],584901,56009010-DnHDistributingCA_867_20210427081507.0003GUGLC.csv,FY22Q1,4,LEVEL 1,AMER,POS,34,-1915.2,ENTERPRISE,UC OCC,UC OCC CORDED
D & H CANADA ULC [584901],584901,56009010-DnHDistributingCA_867_20210427081507.0003GUGLC.csv,FY22Q1,4,LEVEL 1,AMER,POS,206,37940.4,ENTERPRISE,UC OCC,UC OCC CORDLESS
D & H CANADA ULC [584901],584901,56009010-DnHDistributingCA_867_20210427081507.0003GUGLC.csv,FY22Q1,4,LEVEL 1,AMER,POS,1,156.75,Voice,Audio Conferencing,SoundStation
D & H CANADA ULC [584901],584901,56009010-DnHDistributingCA_867_20210427081507.0003GUGLC.csv,FY22Q1,4,LEVEL 1,AMER,POS,2,229.9,Voice,Desktop Phones,VVX
D & H CANADA ULC [584901],584901,56010580-DnHDistributingCA_867_20210428081513.0003GY11I.csv,FY22Q1,4,LEVEL 1,AMER,POS,1,20,CONSUMER,OTHER CONSUMER,MOBILE OTHER
D & H CANADA ULC [584901],584901,56010580-DnHDistributingCA_867_20210428081513.0003GY11I.csv,FY22Q1,4,LEVEL 1,AMER,POS,16,871.1,ENTERPRISE,CORE OCC,CORE OCC CORDED
